node1	node2	weight	cluster	BP_resnik	CODA80	HIPPO	PI	TM
ENSG00000002016	ENSG00000035928	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000049541	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000076242	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000095002	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000106028	0.008	281	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000106399	0.0429182556010888	315	3192.4	NA	NA	1	NA
ENSG00000002016	ENSG00000111445	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000113318	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000113810	0.008	266	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000116062	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000002016	ENSG00000117748	0.0785927358786215	315	3192.4	NA	0.5	1	34.5
ENSG00000002016	ENSG00000119684	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000122512	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000132383	0.093893282326709	315	3192.4	NA	1	1	32
ENSG00000002016	ENSG00000133119	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000136824	0.008	266	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000154473	0.008	273	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000156970	0.008	273	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000163918	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000174371	0.008	315	NA	NA	NA	1	NA
ENSG00000002016	ENSG00000204086	0.0166666666666667	315	NA	NA	0.5	NA	NA
ENSG00000002822	ENSG00000035928	0.00784464540552736	245	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000049541	0.00784464540552736	245	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000080986	0.00784464540552736	267	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000108055	0.00784464540552736	267	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000111445	0.00784464540552736	245	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000117399	0.0253835645229088	328	NA	NA	NA	1	32.375
ENSG00000002822	ENSG00000127586	0.00784464540552736	245	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000133119	0.00784464540552736	245	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000136824	0.00784464540552736	267	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000152942	0.00784464540552736	245	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000163918	0.00784464540552736	245	NA	NA	NA	1	NA
ENSG00000002822	ENSG00000164109	0.0155919854280328	328	NA	NA	NA	NA	28.5333333333
ENSG00000002822	ENSG00000169679	0.026423880378205	328	NA	NA	NA	1	34
ENSG00000004700	ENSG00000076242	0.00666666666666667	276	NA	NA	0.2	NA	NA
ENSG00000004700	ENSG00000116062	0.00666666666666667	276	NA	NA	0.2	NA	NA
ENSG00000004700	ENSG00000119684	0.0146666666666667	276	NA	NA	0.2	1	NA
ENSG00000004700	ENSG00000132383	0.0227540983606557	276	NA	NA	NA	1	27
ENSG00000004700	ENSG00000174371	0.0147540983606557	276	NA	NA	NA	NA	27
ENSG00000004897	ENSG00000039068	0.0207650273224044	225	NA	NA	NA	NA	38
ENSG00000004897	ENSG00000053900	0.00784464540552736	226	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000072401	0.00784464540552736	228	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000089053	0.00784464540552736	229	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000094880	0.0364160739769559	244	NA	NA	1	1	NA
ENSG00000004897	ENSG00000105325	0.0265792349726776	244	NA	NA	NA	1	34
ENSG00000004897	ENSG00000110092	0.008	219	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000112029	0.008	329	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000117399	0.0275167765530683	329	NA	NA	NA	1	36
ENSG00000004897	ENSG00000129055	0.008	234	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000130177	0.0544488608622018	244	NA	NA	1	1	33
ENSG00000004897	ENSG00000141552	0.0387053153979457	244	NA	NA	1	1	NA
ENSG00000004897	ENSG00000153107	0.0364160739769559	244	NA	NA	1	1	NA
ENSG00000004897	ENSG00000156970	0.008	268	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000164109	0.0180327868852459	329	NA	NA	NA	NA	33
ENSG00000004897	ENSG00000164162	0.0558005607028009	244	NA	NA	1	1	31
ENSG00000004897	ENSG00000164611	0.008	237	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000170142	0.00784464540552736	239	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000175063	0.00784464540552736	243	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000176248	0.0387053153979457	244	NA	NA	1	1	NA
ENSG00000004897	ENSG00000176386	0.008	241	NA	NA	NA	1	NA
ENSG00000004897	ENSG00000196510	0.026423880378205	242	NA	NA	NA	1	34
ENSG00000005156	ENSG00000035928	0.008	132	NA	NA	NA	1	NA
ENSG00000005156	ENSG00000049541	0.008	132	NA	NA	NA	1	NA
ENSG00000005156	ENSG00000111445	0.008	132	NA	NA	NA	1	NA
ENSG00000005156	ENSG00000132646	0.0154303349962092	132	NA	NA	0.5	NA	NA
ENSG00000005156	ENSG00000133119	0.008	132	NA	NA	NA	1	NA
ENSG00000005156	ENSG00000163918	0.008	132	NA	NA	NA	1	NA
ENSG00000009413	ENSG00000076242	0.008	53	NA	NA	NA	1	NA
ENSG00000009413	ENSG00000095002	0.008	53	NA	NA	NA	1	NA
ENSG00000009413	ENSG00000113318	0.008	53	NA	NA	NA	1	NA
ENSG00000009413	ENSG00000116062	0.008	53	NA	NA	NA	1	NA
ENSG00000009413	ENSG00000119684	0.008	53	NA	NA	NA	1	NA
ENSG00000009413	ENSG00000122512	0.008	53	NA	NA	NA	1	NA
ENSG00000009413	ENSG00000174371	0.008	53	NA	NA	NA	1	NA
ENSG00000010244	ENSG00000154473	0.0413333333333333	282	NA	NA	1	1	NA
ENSG00000010244	ENSG00000156970	0.008	282	NA	NA	NA	1	NA
ENSG00000012048	ENSG00000076242	0.0271256830601093	65	NA	NA	NA	1	35
ENSG00000012048	ENSG00000095002	0.0293114754098361	65	NA	NA	NA	1	39
ENSG00000012048	ENSG00000113318	0.008	65	NA	NA	NA	1	NA
ENSG00000012048	ENSG00000116062	0.008	65	NA	NA	NA	1	NA
ENSG00000012048	ENSG00000132383	0.008	65	NA	NA	NA	1	NA
ENSG00000012048	ENSG00000132646	0.00835085957037177	65	760.095238095238	NA	NA	NA	NA
ENSG00000012048	ENSG00000174371	0.0174863387978142	65	NA	NA	NA	NA	32
ENSG00000012061	ENSG00000035928	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000049541	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000076242	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000095002	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000012061	ENSG00000106399	0.0252907502807543	315	760.095238095238	NA	NA	NA	31
ENSG00000012061	ENSG00000111445	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000113318	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000116062	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000117748	0.025837198368186	315	760.095238095238	NA	NA	NA	32
ENSG00000012061	ENSG00000119684	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000122512	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000132383	0.0332907502807543	315	760.095238095238	NA	NA	1	31
ENSG00000012061	ENSG00000133119	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000163918	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000174371	0.008	315	NA	NA	NA	1	NA
ENSG00000012061	ENSG00000204086	0.0174863387978142	315	NA	NA	NA	NA	32
ENSG00000014138	ENSG00000035928	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000014138	ENSG00000049541	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000014138	ENSG00000111445	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000014138	ENSG00000132383	0.008	315	NA	NA	NA	1	NA
ENSG00000014138	ENSG00000133119	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000014138	ENSG00000163918	0.008	315	NA	NA	NA	1	NA
ENSG00000020426	ENSG00000106399	0.0161955049758991	30	760.095238095238	NA	NA	1	NA
ENSG00000020426	ENSG00000117748	0.00835085957037177	30	760.095238095238	NA	NA	NA	NA
ENSG00000020426	ENSG00000132383	0.00835085957037177	30	760.095238095238	NA	NA	NA	NA
ENSG00000020922	ENSG00000035928	0.0167684025488904	133	798.1	NA	NA	1	NA
ENSG00000020922	ENSG00000049541	0.008	133	NA	NA	NA	1	NA
ENSG00000020922	ENSG00000076242	0.0085464480874317	66	NA	NA	NA	1	1
ENSG00000020922	ENSG00000095002	0.008	66	NA	NA	NA	1	NA
ENSG00000020922	ENSG00000116062	0.008	66	NA	NA	NA	1	NA
ENSG00000020922	ENSG00000132383	0.008	66	NA	NA	NA	1	NA
ENSG00000020922	ENSG00000133119	0.008	133	NA	NA	NA	1	NA
ENSG00000020922	ENSG00000174371	0.008	66	NA	NA	NA	1	NA
ENSG00000028528	ENSG00000069329	0.00784464540552736	277	NA	NA	NA	1	NA
ENSG00000028528	ENSG00000137642	0.00784464540552736	277	NA	NA	NA	1	NA
ENSG00000028528	ENSG00000138246	0.024511312072194	277	NA	NA	0.5	1	NA
ENSG00000033627	ENSG00000049541	0.008	118	NA	NA	NA	1	NA
ENSG00000033627	ENSG00000111445	0.008	118	NA	NA	NA	1	NA
ENSG00000033627	ENSG00000133119	0.008	118	NA	NA	NA	1	NA
ENSG00000033627	ENSG00000163918	0.008	118	NA	NA	NA	1	NA
ENSG00000033800	ENSG00000101665	0.008	289	NA	NA	NA	1	NA
ENSG00000033800	ENSG00000141646	0.0291561208153634	289	NA	NA	NA	1	39
ENSG00000033800	ENSG00000170365	0.008	289	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000041880	0.008	134	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000049541	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000035928	ENSG00000051180	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000054796	0.008	135	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000064933	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000070010	0.008	196	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000070950	0.008	136	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000071794	0.008	309	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000075131	0.008	137	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000076242	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000077097	0.008	138	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000085840	0.008	139	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000092201	0.008	140	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000092470	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000093009	0.008	141	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000094804	0.008	142	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000095002	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000100038	0.008	143	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000100294	7.84912284e-05	144	NA	0.000392456142	NA	NA	NA
ENSG00000035928	ENSG00000100697	0.008	145	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000101367	0.008	146	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000102699	0.008	147	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000104884	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000105011	0.008	148	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000105486	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000107960	0.008	197	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000108064	0.008	149	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000111445	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000111602	0.008	150	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000111875	0.008	151	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000113456	0.008	325	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000115942	0.008	152	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000116062	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000117748	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000119778	0.008	153	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000121892	0.008	154	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000122512	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000124535	0.008	155	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000126215	0.008	156	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000127586	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000129484	0.008	157	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000131747	0.008	158	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000132383	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000132475	0.008	159	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000132646	0.0308606699924184	315	NA	NA	1	NA	NA
ENSG00000035928	ENSG00000133119	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000035928	ENSG00000134452	0.008	160	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000134899	0.008	258	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000135002	7.85543928e-05	161	NA	0.000392771964	NA	NA	NA
ENSG00000035928	ENSG00000136936	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000136982	0.008	162	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000138346	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000140009	0.008	198	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000140451	0.008	310	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000141446	0.008	163	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000141556	0.008	164	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000141867	0.008	165	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000143321	0.008	166	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000143799	0.008	167	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000144231	7.85539226e-05	168	NA	0.000392769613	NA	NA	NA
ENSG00000035928	ENSG00000147576	7.85557998e-05	169	NA	0.000392778999	NA	NA	NA
ENSG00000035928	ENSG00000149136	0.008	170	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000149313	7.851948e-05	171	NA	0.0003925974	NA	NA	NA
ENSG00000035928	ENSG00000151500	7.85581334e-05	172	NA	0.000392790667	NA	NA	NA
ENSG00000035928	ENSG00000152942	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000154767	0.008	173	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000156802	0.008	174	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000156970	0.008	246	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000163041	0.008	175	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000163781	0.008	176	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000163918	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000164172	7.85543928e-05	177	NA	0.000392771964	NA	NA	NA
ENSG00000035928	ENSG00000164190	0.008	178	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000164362	0.0167684025488904	179	798.1	NA	NA	1	NA
ENSG00000035928	ENSG00000167325	0.008	180	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000168496	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000168556	6.18875102e-05	181	NA	0.000309437551	NA	NA	NA
ENSG00000035928	ENSG00000169679	0.008	182	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000171320	0.008	183	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000172732	0.008	184	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000174371	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000174405	0.008	185	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000175054	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000175595	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000176208	0.008	186	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000177302	0.008	187	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000178295	0.008	261	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000183495	0.008	199	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000185379	0.008	188	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000187790	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000188375	0.008	189	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000188486	0.008	190	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000196419	0.008	191	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000197299	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000198056	0.008	192	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000198900	0.008	193	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000204086	0.008	315	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000246705	0.008	194	NA	NA	NA	1	NA
ENSG00000035928	ENSG00000278705	0.008	195	NA	NA	NA	1	NA
ENSG00000037965	ENSG00000137834	0.008	287	NA	NA	NA	1	NA
ENSG00000037965	ENSG00000141646	0.00784464540552736	287	NA	NA	NA	1	NA
ENSG00000037965	ENSG00000170365	0.0200218579234973	287	NA	NA	NA	1	22
ENSG00000039068	ENSG00000094880	0.00784464540552736	225	NA	NA	NA	1	NA
ENSG00000039068	ENSG00000130177	0.00784464540552736	225	NA	NA	NA	1	NA
ENSG00000039068	ENSG00000141552	0.00784464540552736	225	NA	NA	NA	1	NA
ENSG00000039068	ENSG00000153107	0.00784464540552736	225	NA	NA	NA	1	NA
ENSG00000039068	ENSG00000164162	0.019672131147541	225	NA	NA	NA	NA	36
ENSG00000039650	ENSG00000106399	0.0161955049758991	31	760.095238095238	NA	NA	1	NA
ENSG00000039650	ENSG00000117748	0.00835085957037177	31	760.095238095238	NA	NA	NA	NA
ENSG00000039650	ENSG00000132383	0.00835085957037177	31	760.095238095238	NA	NA	NA	NA
ENSG00000041880	ENSG00000049541	0.008	134	NA	NA	NA	1	NA
ENSG00000041880	ENSG00000111445	0.008	134	NA	NA	NA	1	NA
ENSG00000041880	ENSG00000133119	0.008	134	NA	NA	NA	1	NA
ENSG00000041880	ENSG00000163918	0.008	134	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000051180	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000054796	0.008	135	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000064933	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000070010	0.008	196	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000070950	0.008	136	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000071794	0.008	309	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000075131	0.008	137	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000077097	0.008	138	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000085840	0.008	139	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000092201	0.008	140	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000093009	0.008	141	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000094804	0.008	142	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000100038	0.008	143	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000100206	0.008	119	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000100294	7.84912284e-05	144	NA	0.000392456142	NA	NA	NA
ENSG00000049541	ENSG00000100697	0.008	145	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000101367	0.008	146	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000102699	0.008	147	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000105011	0.008	148	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000105486	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000106399	0.00784464540552736	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000106633	0.00666666666666667	318	NA	NA	0.2	NA	NA
ENSG00000049541	ENSG00000107960	0.008	197	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000108064	0.008	149	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000108384	0.008	120	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000110955	0.0333333333333333	315	NA	NA	1	NA	NA
ENSG00000049541	ENSG00000111275	0.00277777777777778	103	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000111445	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000049541	ENSG00000111602	0.008	150	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000111875	0.008	151	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000113456	0.008	325	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000113575	0.008	130	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000115942	0.008	152	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000116957	0.008	121	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000117748	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000118514	0.00277777777777778	104	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000119711	0.00277777777777778	105	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000121211	0.008	122	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000121892	0.008	154	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000122512	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000124207	0.008	123	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000124535	0.008	155	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000126215	0.008	156	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000127586	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000049541	ENSG00000128918	0.00277777777777778	106	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000129484	0.008	157	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000131470	0.008	124	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000131747	0.008	158	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000132383	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000132475	0.008	159	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000132646	0.0308606699924184	315	NA	NA	1	NA	NA
ENSG00000049541	ENSG00000133119	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000049541	ENSG00000134452	0.008	160	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000134899	0.008	258	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000135002	7.85543928e-05	161	NA	0.000392771964	NA	NA	NA
ENSG00000049541	ENSG00000136010	0.00277777777777778	107	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000136878	0.008	131	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000136936	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000136982	0.008	162	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000137124	0.00277777777777778	108	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000140009	0.008	198	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000140451	0.008	310	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000141446	0.008	163	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000141556	0.008	164	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000141867	0.008	165	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000143149	0.00277777777777778	109	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000143799	0.008	167	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000144231	7.85539226e-05	168	NA	0.000392769613	NA	NA	NA
ENSG00000049541	ENSG00000144908	0.00277777777777778	110	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000145293	0.008	125	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000147576	7.85557998e-05	169	NA	0.000392778999	NA	NA	NA
ENSG00000049541	ENSG00000149136	0.008	170	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000149313	7.851948e-05	171	NA	0.0003925974	NA	NA	NA
ENSG00000049541	ENSG00000151500	7.85581334e-05	172	NA	0.000392790667	NA	NA	NA
ENSG00000049541	ENSG00000152234	0.0333333333333333	315	NA	NA	1	NA	NA
ENSG00000049541	ENSG00000152942	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000154767	0.008	173	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000156261	0.0166666666666667	111	NA	NA	0.5	NA	NA
ENSG00000049541	ENSG00000156510	0.00666666666666667	319	NA	NA	0.2	NA	NA
ENSG00000049541	ENSG00000156515	0.00666666666666667	320	NA	NA	0.2	NA	NA
ENSG00000049541	ENSG00000156970	0.008	246	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000157212	0.008	127	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000159399	0.00666666666666667	321	NA	NA	0.2	NA	NA
ENSG00000049541	ENSG00000160883	0.00666666666666667	322	NA	NA	0.2	NA	NA
ENSG00000049541	ENSG00000161618	0.00277777777777778	112	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000163041	0.008	175	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000163104	0.008	128	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000163781	0.008	176	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000163918	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000049541	ENSG00000164104	0.008	113	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000164172	7.85543928e-05	177	NA	0.000392771964	NA	NA	NA
ENSG00000049541	ENSG00000164190	0.008	178	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000164362	0.008	179	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000165092	0.00277777777777778	114	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000165280	0.0333333333333333	323	NA	NA	1	NA	NA
ENSG00000049541	ENSG00000167325	0.008	180	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000168496	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000168556	6.18875102e-05	181	NA	0.000309437551	NA	NA	NA
ENSG00000049541	ENSG00000168802	0.008	324	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000169679	0.008	182	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000171320	0.008	183	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000172732	0.008	184	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000174371	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000174405	0.008	185	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000175595	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000176208	0.008	186	NA	NA	NA	1	NA
